,Prob-level,harm-level,personal,ID,Date,cityName,countryCode,countryName,ipAddress,latitude,longitude,regionName,timeZone,zipCode
25868,A very serious problem,Now,Very concerned,4224,2015-12-14 19:19:21,Saint Louis,US,United States,24.217.107.120,38.6159,-90.4451,Missouri,-05:00,63131
25869,A very serious problem,Now,Very concerned,4223,2015-12-14 19:12:37,Fallbrook,US,United States,205.153.156.222,33.3764,-117.251,California,-07:00,92028
25870,A very serious problem,Now,Somewhat concerned,4222,2015-12-14 19:08:33,Sydney,AU,Australia,123.2.24.124,-33.8679,151.207,New South Wales,+11:00,2000
25872,A very serious problem,Now,Somewhat concerned,4220,2015-12-14 19:04:24,Chicago,US,United States,205.208.46.127,41.7801,-87.6027,Illinois,-05:00,60637
25873,A very serious problem,Now,Somewhat concerned,4219,2015-12-14 18:58:44,Saint Maries,US,United States,69.55.216.130,47.3144,-116.56299999999999,Idaho,-07:00,83861
25874,Not a problem,Never,Not at all concerned,4218,2015-12-14 18:45:43,Kennesaw,US,United States,73.43.49.219,34.0234,-84.6155,Georgia,-04:00,30144
25875,A somewhat serious problem,Not for many years,Not at all concerned,4217,2015-12-14 18:43:07,Saint Ann,US,United States,76.224.221.5,38.7273,-90.3832,Missouri,-05:00,63074
25876,A very serious problem,Now,Very concerned,4216,2015-12-14 18:34:47,Los Angeles,US,United States,172.88.81.74,34.0522,-118.244,California,-07:00,90001
25877,A very serious problem,Now,Very concerned,4215,2015-12-14 18:27:35,Wichita,US,United States,70.195.6.53,37.6922,-97.3375,Kansas,-05:00,67147
25878,Not a problem,Never,Not at all concerned,4214,2015-12-14 18:27:20,Redmond,US,United States,167.220.26.165,47.6829,-122.12100000000001,Washington,-07:00,98052
25879,A very serious problem,Now,Somewhat concerned,4213,2015-12-14 18:25:46,Saint Paul,US,United States,50.188.109.161,44.9444,-93.0933,Minnesota,-05:00,55101
25880,A not too serious problem,Never,Not at all concerned,4212,2015-12-14 18:19:00,Liberty,US,United States,99.20.244.214,39.2461,-94.4191,Missouri,-05:00,64068
25881,A very serious problem,Now,Somewhat concerned,4211,2015-12-14 17:56:03,Vancouver,CA,Canada,142.22.51.131,49.2497,-123.119,British Columbia,-07:00,V5K 0A1
25882,A very serious problem,Now,Not too concerned,4210,2015-12-14 17:52:39,Long Island City,US,United States,144.211.186.253,40.7522,-73.9742,New York,-04:00,10017
25883,Not a problem,Now,Not at all concerned,4209,2015-12-14 17:52:27,Trenton,US,United States,173.71.95.212,40.217,-74.7429,New Jersey,-04:00,08601
25884,A not too serious problem,Never,Not at all concerned,4208,2015-12-14 17:52:11,Middletown,US,United States,100.11.190.61,39.4496,-75.7163,Delaware,-04:00,19709
25885,A very serious problem,Now,Very concerned,4207,2015-12-14 17:51:14,Warren,US,United States,75.187.130.85,41.2376,-80.8184,Ohio,-04:00,44481
25886,A very serious problem,Now,Very concerned,4206,2015-12-14 17:49:40,Cambridge,US,United States,209.6.128.202,42.3751,-71.1056,Massachusetts,-04:00,02138
25887,A somewhat serious problem,Now,Somewhat concerned,4205,2015-12-14 17:46:15,Long Island City,US,United States,12.166.46.111,40.7504,-73.9481,New York,-04:00,11101
25888,A very serious problem,Now,Very concerned,4204,2015-12-14 17:34:02,Washington,US,United States,173.160.141.105,38.8951,-77.0364,District Of Columbia,-04:00,20001
25889,A not too serious problem,Not for many years,Not too concerned,4202,2015-12-14 17:33:24,Albany,US,United States,64.83.223.150,45.63,-94.57,Minnesota,-05:00,56307
25890,A very serious problem,Now,Not too concerned,4201,2015-12-14 17:26:03,Los Angeles,US,United States,67.224.100.100,33.9966,-118.431,California,-07:00,90066
25891,A very serious problem,Now,Somewhat concerned,4200,2015-12-14 17:24:50,San Francisco,US,United States,74.203.213.6,37.7749,-122.419,California,-07:00,94102
25892,A not too serious problem,Not for many years,Not at all concerned,4199,2015-12-14 17:17:34,Atlanta,US,United States,128.177.108.22,33.749,-84.38799999999999,Georgia,-04:00,30301
25893,A somewhat serious problem,Not for many years,Not too concerned,4198,2015-12-14 17:17:32,Fort Myers,US,United States,184.7.148.165,26.6217,-81.8406,Florida,-04:00,33900
25894,A very serious problem,Now,Very concerned,4197,2015-12-14 17:10:35,The Hammocks,US,United States,50.154.189.166,25.6715,-80.4445,Florida,-04:00,33193
25895,A very serious problem,Now,Very concerned,4196,2015-12-14 17:06:27,Chacombe,GB,United Kingdom,212.139.80.124,52.0904,-1.28278,England,+01:00,OX17 2J
25896,A not too serious problem,Not for many years,Not at all concerned,4195,2015-12-14 17:04:58,London,GB,United Kingdom,154.58.115.167,51.5085,-0.12574000000000002,England,+01:00,WC2N 5R
25897,A very serious problem,Now,Very concerned,4194,2015-12-14 17:02:21,Pineville,US,United States,74.120.68.241,35.0832,-80.8923,North Carolina,-04:00,28134
25898,A not too serious problem,Not for many years,Not at all concerned,4193,2015-12-14 16:59:10,Minden,US,United States,24.182.57.138,38.9541,-119.766,Nevada,-07:00,89423
25899,A very serious problem,In the next few years,Very concerned,4192,2015-12-14 16:58:56,New Delhi,IN,India,1.39.35.123,28.6358,77.2244,Delhi,+05:30,110001
25900,A very serious problem,Now,Somewhat concerned,4191,2015-12-14 16:55:26,Ithaca,US,United States,74.79.116.149,42.4406,-76.4966,New York,-04:00,14850
25901,A very serious problem,Now,Very concerned,4190,2015-12-14 16:53:31,Albany,US,United States,69.204.182.23,42.6526,-73.7562,New York,-04:00,12201
25902,A very serious problem,Now,Very concerned,4189,2015-12-14 16:51:44,Lansing,US,United States,68.48.105.226,42.7325,-84.5555,Michigan,-04:00,48901
25903,A very serious problem,Now,Very concerned,4188,2015-12-14 16:51:30,Eau Claire,US,United States,198.150.162.12,44.8114,-91.4985,Wisconsin,-05:00,54701
25904,Not a problem,Not for many years,Not at all concerned,4187,2015-12-14 16:50:57,Ann Arbor,US,United States,98.224.227.81,42.2776,-83.7409,Michigan,-04:00,48103
25905,A very serious problem,Now,Somewhat concerned,4186,2015-12-14 16:42:10,Marsta,SE,Sweden,77.218.241.71,59.6216,17.8548,Stockholms Lan,+02:00,19594
25906,A very serious problem,In the next few years,Somewhat concerned,4185,2015-12-14 16:41:18,New York City,US,United States,71.167.144.106,40.7143,-74.006,New York,-04:00,10116
25907,A very serious problem,Now,Somewhat concerned,4184,2015-12-14 16:34:06,Plano,US,United States,97.77.228.190,33.0198,-96.6989,Texas,-05:00,75023
25910,A somewhat serious problem,Not for many years,Not too concerned,4183,2015-12-14 16:33:11,Plano,US,United States,97.77.228.190,33.0198,-96.6989,Texas,-05:00,75023
25913,A very serious problem,In the next few years,Somewhat concerned,4182,2015-12-14 16:31:40,Plano,US,United States,97.77.228.190,33.0198,-96.6989,Texas,-05:00,75023
25916,Not a problem,Never,Not at all concerned,4181,2015-12-14 16:31:39,Castaic,US,United States,198.72.128.126,34.4889,-118.62299999999999,California,-07:00,91310
25917,A very serious problem,In the next few years,Very concerned,4180,2015-12-14 16:29:28,Saint Clair Shores,US,United States,99.176.48.213,42.497,-82.8888,Michigan,-04:00,48080
25918,A very serious problem,Now,Very concerned,4179,2015-12-14 16:27:59,Bellevue,US,United States,216.251.105.235,47.6146,-122.16799999999999,Washington,-07:00,98005
25919,A somewhat serious problem,Not for many years,Not at all concerned,4178,2015-12-14 16:13:01,Kovach,CA,Canada,167.88.128.151,50.9334,-115.20200000000001,Alberta,-06:00,T1W 2W3
25920,A somewhat serious problem,Not for many years,Not too concerned,4177,2015-12-14 16:11:32,Mount Juliet,US,United States,167.219.0.140,36.2001,-86.5186,Tennessee,-05:00,37121
25921,A very serious problem,Now,Not too concerned,4176,2015-12-14 16:08:32,Ann Arbor,US,United States,204.38.0.253,42.2288,-83.7359,Michigan,-04:00,48106
25922,A very serious problem,Now,Somewhat concerned,4175,2015-12-14 16:07:45,Dayton,US,United States,98.28.157.137,39.7589,-84.1916,Ohio,-04:00,45390
25924,A very serious problem,Now,Somewhat concerned,4172,2015-12-14 16:03:48,Dayton,US,United States,98.28.157.137,39.7589,-84.1916,Ohio,-04:00,45390
25926,A not too serious problem,Not for many years,Not too concerned,4174,2015-12-14 16:05:05,Steamboat Springs,US,United States,184.96.64.66,40.485,-106.83200000000001,Colorado,-06:00,80477
25927,A very serious problem,Now,Not too concerned,4173,2015-12-14 16:03:59,Mission Viejo,US,United States,72.194.64.38,33.6,-117.67200000000001,California,-07:00,92675
25928,A very serious problem,Now,Very concerned,4171,2015-12-14 16:02:30,Lake San Marcos,US,United States,72.198.188.250,33.1261,-117.208,California,-07:00,92069
25929,A very serious problem,Now,Not too concerned,4170,2015-12-14 16:01:36,El Cajon,US,United States,76.217.201.193,32.7948,-116.963,California,-07:00,92019
25930,A somewhat serious problem,Now,Somewhat concerned,4169,2015-12-14 15:58:13,Washington,US,United States,74.95.93.25,38.8951,-77.0364,District Of Columbia,-04:00,20001
25931,A very serious problem,Now,Somewhat concerned,4168,2015-12-14 15:56:23,New York City,US,United States,100.12.169.77,40.7143,-74.006,New York,-04:00,10116
25932,A very serious problem,Now,Very concerned,4167,2015-12-14 15:55:22,Puyallup,US,United States,198.239.77.74,47.1854,-122.29299999999999,Washington,-07:00,98371
25933,A very serious problem,Not for many years,Not at all concerned,4166,2015-12-14 15:54:31,Lumberton,US,United States,69.248.22.223,39.9678,-74.8003,New Jersey,-04:00,08048
25934,A very serious problem,Now,Very concerned,4165,2015-12-14 15:54:12,Forney,US,United States,99.183.129.102,32.7482,-96.4719,Texas,-05:00,75126
25935,A very serious problem,In the next few years,Somewhat concerned,4164,2015-12-14 15:53:40,Falls Church,US,United States,69.140.4.186,38.8823,-77.1711,Virginia,-04:00,22040
25936,A very serious problem,In the next few years,Somewhat concerned,4163,2015-12-14 15:50:11,Tucson,US,United States,71.226.57.94,32.2217,-110.926,Arizona,-07:00,85701
25937,A very serious problem,Now,Very concerned,4162,2015-12-14 15:49:04,Peachtree City,US,United States,72.152.141.87,33.3968,-84.5958,Georgia,-04:00,30269
25938,A very serious problem,Now,Not too concerned,4161,2015-12-14 15:48:06,Wrightsville Beach,US,United States,66.26.4.239,34.2085,-77.7964,North Carolina,-04:00,28480
25939,A somewhat serious problem,In the next few years,Not too concerned,4159,2015-12-14 15:42:53,Rayleigh,GB,United Kingdom,90.210.255.84,51.5857,0.60459,England,+01:00,SS6 7BY
25940,A very serious problem,Now,Very concerned,4158,2015-12-14 15:33:52,Tacoma,US,United States,73.140.78.244,47.2529,-122.444,Washington,-07:00,98401
25941,A very serious problem,Now,Somewhat concerned,4157,2015-12-14 15:33:50,Houghton,US,United States,141.219.238.233,47.1167,-88.5629,Michigan,-04:00,49931
25942,A very serious problem,Now,Somewhat concerned,4156,2015-12-14 15:19:04,Rio Rico,US,United States,50.141.8.128,31.4715,-110.976,Arizona,-07:00,85648
25943,A not too serious problem,Not for many years,Not at all concerned,4155,2015-12-14 15:18:33,Auburn,US,United States,207.231.72.66,38.8966,-121.07700000000001,California,-07:00,95602
25944,A somewhat serious problem,Not for many years,Not too concerned,4154,2015-12-14 15:17:21,Schaumburg,US,United States,65.114.82.201,42.0334,-88.0834,Illinois,-05:00,60159
25945,A very serious problem,Now,Somewhat concerned,4153,2015-12-14 15:13:14,Tulsa,US,United States,199.245.163.1,36.1415,-95.9857,Oklahoma,-05:00,74119
25946,A somewhat serious problem,Now,Somewhat concerned,4152,2015-12-14 15:09:34,Ottawa,CA,Canada,99.240.234.161,45.4112,-75.6981,Ontario,-04:00,K1A 0A1
25948,A not too serious problem,Not for many years,Not at all concerned,4150,2015-12-14 15:04:36,Wilmington,US,United States,71.74.16.9,34.2257,-77.9447,North Carolina,-04:00,28401
25949,A very serious problem,Now,Very concerned,4149,2015-12-14 15:01:42,Texarkana,US,United States,70.196.6.209,33.4251,-94.0477,Texas,-05:00,75501
25950,A very serious problem,Now,Very concerned,4148,2015-12-14 14:50:32,Etimesgut,TR,Turkey,212.252.98.50,39.9533,32.6329,Ankara,+03:00,16410
25951,A not too serious problem,Not for many years,Not at all concerned,4147,2015-12-14 14:46:49,Ocean City,US,United States,108.11.38.119,39.2776,-74.5746,New Jersey,-04:00,08226
25952,A very serious problem,Now,Very concerned,4146,2015-12-14 14:44:57,Windsor,GB,United Kingdom,86.135.74.197,54.5667,-5.95,Northern Ireland,+01:00,DG9 8TE
25953,A not too serious problem,Not for many years,Not too concerned,4145,2015-12-14 14:43:32,Clermont,US,United States,68.202.176.139,28.5494,-81.7729,Florida,-04:00,34711
25954,A very serious problem,Now,Somewhat concerned,4144,2015-12-14 14:40:26,Daytona Beach,US,United States,184.90.36.113,29.2108,-81.0228,Florida,-04:00,32114
25955,A not too serious problem,Not for many years,Not too concerned,4143,2015-12-14 14:37:54,Killeen,US,United States,76.0.124.191,31.1171,-97.7278,Texas,-05:00,76540
25956,A somewhat serious problem,Now,Not too concerned,4142,2015-12-14 14:32:52,Louisville,US,United States,208.54.40.153,38.2542,-85.7594,Kentucky,-04:00,40201
25957,A very serious problem,Now,Somewhat concerned,4139,2015-12-14 14:25:30,Vahakyro,FI,Finland,85.76.136.29,63.0564,22.1058,Ostrobothnia,+03:00,66501
25958,A very serious problem,Now,Very concerned,4138,2015-12-14 14:22:26,Guelph,CA,Canada,174.114.56.147,43.5501,-80.2497,Ontario,-04:00,N1C 1A1
25959,A somewhat serious problem,Not for many years,Somewhat concerned,4137,2015-12-14 14:22:12,Sarajevo,BA,Bosnia and Herzegovina,80.65.175.228,43.8486,18.3564,Federation of Bosnia and Herzegovina,+02:00,71000
25960,A very serious problem,Now,Somewhat concerned,4136,2015-12-14 14:18:16,Franklin,US,United States,68.53.116.218,36.7223,-86.5772,Kentucky,-05:00,42134
25961,A very serious problem,Now,Somewhat concerned,4135,2015-12-14 14:15:02,Fargo,US,United States,24.111.41.250,46.8772,-96.7898,North Dakota,-05:00,58102
25962,A not too serious problem,In the next few years,Not at all concerned,4134,2015-12-14 14:14:49,Phoenix,US,United States,75.172.232.184,33.4484,-112.074,Arizona,-07:00,85001
25963,A very serious problem,Now,Very concerned,4133,2015-12-14 14:14:20,San Jose,US,United States,73.223.242.210,37.3394,-121.895,California,-07:00,95101
25964,A very serious problem,Now,Very concerned,4132,2015-12-14 14:13:52,Gwenddwr,GB,United Kingdom,109.170.188.130,52.0801,-3.36596,Wales,+01:00,LD2 3HQ
25965,A very serious problem,Now,Somewhat concerned,4129,2015-12-14 14:10:48,Santa Clara,US,United States,23.24.193.115,37.3541,-121.955,California,-07:00,95050
25966,A somewhat serious problem,In the next few years,Somewhat concerned,4128,2015-12-14 14:08:49,Camborne,GB,United Kingdom,82.153.84.205,50.2131,-5.2973099999999995,England,+01:00,TR14 8H
25968,A very serious problem,Now,Very concerned,4119,2015-12-14 13:28:32,Camborne,GB,United Kingdom,82.153.84.205,50.2131,-5.2973099999999995,England,+01:00,TR14 8H
25970,A very serious problem,Now,Very concerned,4126,2015-12-14 14:02:18,Atlanta,US,United States,107.72.164.80,33.8785,-84.3339,Georgia,-04:00,30319
25971,A somewhat serious problem,In the next few years,Somewhat concerned,4125,2015-12-14 14:00:07,Alexandria,US,United States,72.219.230.34,38.8048,-77.0469,Virginia,-04:00,22301
25972,Not a problem,Never,Not at all concerned,4124,2015-12-14 13:52:51,Warren,US,United States,199.67.131.148,40.6314,-74.5094,New Jersey,-04:00,07059
25973,Not a problem,Never,Not at all concerned,4123,2015-12-14 13:44:31,Saint Louis,US,United States,165.134.132.58,38.646,-90.2529,Missouri,-05:00,63108
25975,Not a problem,Never,Not at all concerned,4122,2015-12-14 13:43:01,Saint Louis,US,United States,165.134.132.58,38.646,-90.2529,Missouri,-05:00,63108
25977,A very serious problem,Now,Somewhat concerned,4121,2015-12-14 13:36:44,Boston,US,United States,69.46.236.36,42.3584,-71.0598,Massachusetts,-04:00,02108
25978,A very serious problem,Now,Very concerned,4120,2015-12-14 13:30:17,White Plains,US,United States,65.51.159.190,41.034,-73.7629,New York,-04:00,10601
25979,A very serious problem,In the next few years,Somewhat concerned,4118,2015-12-14 13:21:32,Waterford,US,United States,216.11.79.222,42.6469,-83.3552,Michigan,-04:00,48328
25980,A very serious problem,Now,Very concerned,4117,2015-12-14 13:20:10,New York City,US,United States,208.222.71.81,40.7143,-74.006,New York,-04:00,10116
25981,Not a problem,Never,Not at all concerned,4116,2015-12-14 13:15:17,Snellville,US,United States,97.67.101.130,33.8573,-84.0199,Georgia,-04:00,30039
25982,A very serious problem,Now,Very concerned,4115,2015-12-14 13:12:18,Kremnica,SK,Slovakia,178.40.171.9,48.7052,18.9183,Banska Bystrica,+02:00,967 01
25983,A somewhat serious problem,In the next few years,Not at all concerned,4114,2015-12-14 13:12:13,Buda,US,United States,192.107.142.208,30.0852,-97.8403,Texas,-05:00,78610
25984,A very serious problem,Now,Very concerned,4113,2015-12-14 13:07:02,Ketchum,US,United States,68.105.212.78,43.6807,-114.36399999999999,Idaho,-06:00,83340
25985,A somewhat serious problem,Now,Somewhat concerned,4112,2015-12-14 12:55:18,Smithville,US,United States,199.66.153.136,30.0139,-97.1597,Texas,-05:00,78957
25986,A very serious problem,Now,Very concerned,4111,2015-12-14 12:54:47,Manchester,US,United States,71.181.97.130,42.9912,-71.4666,New Hampshire,-04:00,03101
25987,Not a problem,Never,Not at all concerned,4110,2015-12-14 12:54:41,Dallas,US,United States,205.238.249.46,41.3362,-75.9632,Pennsylvania,-04:00,18612
25988,Not a problem,Never,Not at all concerned,4109,2015-12-14 12:50:02,Phillips,US,United States,208.157.181.33,45.6894,-90.4006,Wisconsin,-05:00,54555
25989,Not a problem,Never,Not at all concerned,4108,2015-12-14 12:47:35,San Antonio,US,United States,66.25.176.214,29.4241,-98.4936,Texas,-05:00,78201
